track_id,track_name,artists,genre,track_genre,mood_list,activity_list,tempo,danceability,energy,valence,acousticness,instrumentalness,speechiness,liveness,loudness,duration_ms,popularity
3QaULt6mFjXbmU1O8chake,Holding Out For You,Pond,Rock,psych-rock,Energetic,workout,128.213,0.379,0.86,0.407,0.000391,0.183,0.0439,0.412,-6.086,283394,52
7qMFw62zGbJy6uHERqZFjr,Born Bad - Radio Edit,NG Rezonance,EDM,trance,Energetic,workout,144.999,0.546,0.999,0.416,0.00163,0.222,0.0928,0.845,-7.631,148965,28
658pEOjH553iDowlpszE1k,"Verdi: Otello, Act 4: ""Ave Maria"" (Desdemona)",Giuseppe Verdi;Cristina Gallardo-Domas;Maurizio Barbacini;Das Münchner Rundfunkorchester;Munich Radio Orchestra,Classical,opera,Sad;Calm,studying;sleep,180.967,0.171,0.0289,0.0381,0.983,0.0106,0.0566,0.0732,-25.732,283919,23
0BCD23gq6f8G2tHBEuB92k,A2PRES107 - Original Mix,Chez Damier;Ron Trent;M.D,EDM,chicago-house,Happy,studying;commute;party;cooking;driving,123.687,0.818,0.675,0.845,0.000512,0.804,0.0687,0.091,-9.087,394028,14
6RS4tsqzQgalAUV1VbuKQg,I'm Glad There Is You,Julie London,Jazz,jazz,Sad;Calm,studying;sleep,124.908,0.492,0.0671,0.165,0.958,0.000968,0.0399,0.109,-15.671,147413,0
7aeAyToos4zz03yj7oFgYh,Sloop De Bleumkes,Szeukers,EDM,hardstyle,Dark,commute;driving,159.959,0.617,0.665,0.285,0.00583,0.0,0.242,0.0862,-6.291,183759,28
2YJJRSqn5OTZwAjBGhJ7VD,Stealing Babies (Featuring Elvin Jones),Our Lady Peace,Rock,grunge,Energetic;Dark,workout;driving,125.656,0.316,0.781,0.293,0.135,3.05e-05,0.113,0.336,-7.311,331240,24
3dbLT62Cvs46Ju7a8gpr36,Savage,aespa,Pop,k-pop,Happy;Energetic;Motivated,workout;party,146.959,0.727,0.879,0.671,0.124,1.17e-05,0.129,0.244,-1.167,238143,74
5tM6eTpydHiDAeyUOcDNHm,Ligature Marks,Meshuggah,Rock,death-metal,Happy;Energetic;Motivated,workout,149.995,0.53,0.892,0.709,5.9e-05,0.368,0.0451,0.0984,-5.987,313017,48
35Krmwgrk5mTqD0mptXlU5,Unakkul Naane,Bombay Jayashri,Classical,classical,Romantic;Nostalgic,commute;cooking;driving,112.99,0.701,0.559,0.542,0.752,0.00077,0.0537,0.0935,-12.297,281103,43
296nXCOv97WJNRWzIBQnoj,FEARLESS,LE SSERAFIM,Pop,k-pop,Dark,commute;cooking;driving,103.971,0.863,0.62,0.432,0.0508,0.00324,0.135,0.129,-7.167,168437,83
5oX2k04ebMPx9vAc83mE7t,忽然很想你,許慧欣,Pop,mandopop,Dark,commute;cooking;driving,136.201,0.548,0.687,0.454,0.548,0.0,0.138,0.127,-6.796,249040,0
3YN8XwoaJH33O628915Fhd,London Hymn,Josh Groban,Classical,opera,Sad;Chill,studying;commute,81.195,0.136,0.485,0.186,0.964,0.911,0.035,0.123,-8.6,116600,20
2UCFUK8rCxcx7WLvwU2Y0e,My Christmas Tree,The Temptations,R&B,funk,Chill;Nostalgic,commute,167.308,0.395,0.468,0.375,0.511,0.0,0.0294,0.0699,-8.723,198786,0
25WU3f3gv6ATdPtSG5cybu,No Sigue Modas Aka Ella No Sigue Modas,Don Omar;Juan Magán,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout,128.032,0.685,0.862,0.884,0.00757,0.0014,0.0627,0.0226,-4.611,232000,0
21j1PsCiTaO8ZW88UZrh3A,Shine On You Crazy Diamond (Pts. 6-9),Pink Floyd,Rock,psych-rock,Sad;Chill,studying;commute,135.87,0.288,0.485,0.124,0.576,0.9,0.0491,0.322,-13.162,747325,58
3lCpv5qj1dDMGeqQ642dCU,Medley: Cobaia / Infarto / Notificação Preferida - Ao Vivo,Grupo Presença,Latin,pagode,Happy;Romantic;Chill,commute;cooking;driving,142.104,0.439,0.587,0.655,0.57,0.0,0.0382,0.35,-8.309,470634,48
3ehWNmQuly0EY8Xv1NaeMR,Palomas Que Andan Volando,Banda Cuisillos,R&B,r-n-b,Happy;Motivated,workout;commute;driving,124.311,0.51,0.712,0.867,0.0779,0.0915,0.0316,0.394,-5.292,203012,42
1OwphiICfwWbJJO1cGQqgY,Ghost Bells,Mike Oldfield,Chill,new-age,Sad;Calm,studying;sleep,90.168,0.245,0.15,0.0362,0.307,0.901,0.036,0.321,-20.047,30546,21
5TkzLV0CMW0LBWTNNJvCs9,Angels Sleep,Daniel Kobialka,Chill,new-age,Sad;Calm,studying;sleep,139.151,0.148,0.0865,0.0393,0.976,0.918,0.0496,0.0883,-21.967,396400,24
7KcioPZr1pfYTCVPH43QHi,Another Angel (ABGT499D3),Above & Beyond,EDM,trance,Energetic;Dark,workout;studying;driving,128.005,0.253,0.837,0.145,0.00056,0.871,0.0731,0.358,-7.595,210000,34
7yLSvkBAxjw6RH9hflGVGN,Life Is Sweet,The Chemical Brothers,EDM,breakbeat,Dark,studying;commute;party;cooking;driving,124.9,0.716,0.606,0.483,0.00042,0.855,0.0918,0.129,-12.568,515000,11
00IXrawIDidTg6RrN3pt6X,Dystopi,Khold,Rock,black-metal,Dark,commute;driving,95.004,0.398,0.75,0.25,4.59e-06,0.00219,0.0384,0.101,-13.219,241564,18
4v2O5KhtNNbNofGg3LXAmr,Dúlaman,Celtic Woman,Classical,opera,Calm;Nostalgic,studying,134.154,0.555,0.3,0.388,0.798,0.0,0.176,0.0697,-13.302,260026,25
5Zx0Rrkn5RFBMD2PRxX3mI,"""Contemplate This on the Tree of Woe.""",Dillinger Four,Pop,power-pop,Energetic;Dark,workout,106.478,0.565,0.977,0.387,0.0282,0.00132,0.0546,0.433,-3.592,180706,24
5By9kswZj7izK0iGLeEkJJ,Profetiza - Ao vivo,Jefferson & Suellen,R&B,gospel,Energetic;Dark,workout;driving,137.784,0.443,0.777,0.218,0.0992,0.0,0.0414,0.14,-4.511,292624,40
6J5NBcgV1SU1igwh19QvSr,Over and Out,Logistics,EDM,drum-and-bass,Energetic;Dark,workout;studying,173.997,0.402,0.974,0.0386,0.0681,0.922,0.0463,0.389,-3.478,379038,20
6fBMKVPDNNdnKzaW4Hvu2M,Everyday Life,Coldplay,Pop,pop,Sad;Chill,commute,124.103,0.512,0.452,0.235,0.775,0.0818,0.0292,0.065,-8.991,258532,0
7mUuarQfB0E0Xs80Vzd2gw,Chitta Kurta,Karan Aujla;Gurlez Akhtar,Hip-Hop,hip-hop,Happy;Motivated,commute;party,89.99,0.834,0.738,0.656,0.2,0.0,0.199,0.0797,-6.904,217260,59
2tjVoqfe3aJQlFVyhlivCz,Forget-Me-Now,The Acacia Strain,Rock,death-metal,Energetic;Dark,workout,170.078,0.43,0.962,0.316,0.00806,0.0989,0.153,0.51,-4.63,163346,22
6dsr4ikdvm6YbdzXN6Jv5w,"Divertimento No. 15 in B Flat Major, K.287: Variation I",Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields Chamber Ensemble,Classical,classical,Sad;Calm,studying;sleep,115.397,0.441,0.0207,0.289,0.965,0.0017,0.0488,0.118,-27.772,69333,8
2w2ILZhs6v4kAEPD8GLIJj,Today and it’s gone (Munich Session),Carlos Cipa,Chill,ambient,Sad;Calm,studying;sleep,68.118,0.3,0.0296,0.0798,0.975,0.913,0.0355,0.0786,-25.094,258000,48
5aa4zMfrJ16iDnS6UIKtlL,Aasman Ko Chukar,Daler Mehndi;Hrishikesh;Neuman;FRANCO;Shazneen Arethna;Samantha;Sunayana,Hip-Hop,hip-hop,Sad;Chill,commute,144.626,0.536,0.438,0.127,0.119,0.0,0.103,0.129,-12.894,274081,64
4HEzmqZuqVk3qSwD6Dtk6K,My Block,Sidhu Moose Wala,Hip-Hop,hip-hop,Dark,commute;driving,91.249,0.609,0.639,0.211,0.357,0.0,0.0682,0.239,-4.662,221539,59
77xqVXjAVWLHeyMaXdiZcC,"Christmas Oratorio, BWV 248 / Pt. 2: Sinfonia",Johann Sebastian Bach;Albrecht Mayer;Beni Araki,Classical,classical,Sad;Calm,studying;sleep,77.975,0.145,0.135,0.0535,0.978,0.971,0.0429,0.323,-16.841,307920,0
4umQGLGlgLimUIszMfoX6p,"Piano Concerto No. 3 in D Major, K. 40: II. Andante",Wolfgang Amadeus Mozart;Ingrid Haebler;Capella Academica Wien;Eduard Melkus,Classical,classical,Sad;Calm,studying;sleep,94.635,0.332,0.0594,0.111,0.979,0.952,0.0335,0.155,-26.684,290893,9
3cIyT6Vc8eusiDoae76IjK,Un Sueño,La Tropa Loca,Rock,rock-n-roll,Happy,commute;cooking;driving,203.657,0.421,0.699,0.628,0.137,0.0,0.0427,0.124,-6.277,194604,30
6slRYuwqqRE8PGgiCIB6Qo,Komm Zigany (auch ich war einst ein feiner Csárdáskavalier),Emmerich Kálmán;Peter Alexander,Classical,opera,Sad;Calm,studying;sleep,63.974,0.291,0.274,0.195,0.922,0.018,0.0341,0.239,-13.882,255240,21
6VWSTkL9ZWNIqK6TvyAbO8,No Hace Falta Nada,Víctor Manuelle,Latin,salsa,Happy;Energetic;Motivated,driving,98.799,0.563,0.837,0.936,0.366,0.000301,0.0584,0.0756,-5.013,291866,26
7DJ6c1V0fJUIpTTYbVOPpU,A Taste Of Snow,Jim Brickman,Chill,new-age,Sad;Calm;Chill;Nostalgic,studying,135.281,0.399,0.314,0.336,0.991,0.897,0.0379,0.078,-12.206,217268,0
2d7LPtieXdIYzf7yHPooWd,Chasing Cars,Sleeping At Last,Chill,ambient,Sad;Calm,studying;sleep,108.13,0.467,0.157,0.277,0.974,1.46e-06,0.0336,0.0816,-9.649,242564,62
66WHHa2c6evCPVBvlblI2D,Confessions,MYRNE;Cozi Zuehlsdorff,EDM,dubstep,Energetic;Motivated,workout,90.974,0.561,0.942,0.55,0.0516,4.95e-06,0.266,0.372,-3.384,260064,43
7CFr6CA5z36MDpDFLsAZM4,Rock-a-Bye Baby,Brian Crain,Chill,new-age,Calm;Nostalgic,studying;sleep,109.704,0.517,0.0322,0.358,0.989,0.904,0.0401,0.0828,-25.049,211353,21
57CZLRVyGf21PgF573ZkPn,Não Olhe Pra Trás - Ao Vivo,Capital Inicial,Latin,mpb,Energetic;Dark,workout,102.981,0.484,0.882,0.298,0.0444,0.00075,0.0388,0.974,-5.704,289173,40
1Gp3235UGtWR50HwDFDjyu,Heart Of Pop (Percayalah),Closehead,Rock,punk,Energetic;Motivated,driving,99.98,0.547,0.813,0.563,0.0145,1.96e-05,0.0545,0.0986,-5.447,175583,38
1k47DfB1O0Yp7DC2lQx7up,Toda Una Vida,Mike Laure,Rock,rock-n-roll,Calm,commute;cooking,114.647,0.764,0.496,0.96,0.507,0.0,0.0339,0.0839,-8.554,133416,30
0uq2RxtcfdEbnDD5NwhXJF,Gemini,Unifire,EDM,hardstyle,Energetic,workout,174.876,0.378,0.991,0.403,0.0108,1.18e-06,0.251,0.388,-5.227,201600,21
5kE7C68N1FO6w22HLB2kJw,Dark,Indochine,Pop,synth-pop,Sad;Dark;Chill,commute;driving,105.982,0.425,0.536,0.0776,0.00436,0.000676,0.0276,0.178,-7.723,277146,22
7ps9nveGqxcCMgzmlkZPVm,Hold On,Serum;Serial Killaz,EDM,drum-and-bass,Energetic,workout,175.997,0.637,0.976,0.407,0.00043,0.198,0.0914,0.107,-1.061,338288,18
4ZOau1YKuZi0KmPl4lgjuf,De Lo Bueno Muy Poco,Asspera,Rock,heavy-metal,Happy;Energetic;Motivated,workout,180.087,0.465,0.945,0.696,0.000374,0.0,0.111,0.656,-4.827,230213,26
4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Alicia Keys,R&B,soul,Dark,commute;driving,92.513,0.482,0.706,0.144,0.135,0.00106,0.0607,0.105,-5.762,224920,77
63huDpEdqQBN43UgxhoIcX,酷愛,Hins Cheung,Pop,cantopop,Motivated,workout;commute;party;driving,139.979,0.744,0.713,0.521,0.126,0.0,0.0471,0.154,-6.178,234360,49
2UUX5bJSHdHmUP9J7CYff1,Angles,Krust,EDM,drum-and-bass,Happy;Energetic;Motivated,workout;studying;party,164.843,0.707,0.905,0.69,0.00384,0.827,0.0778,0.0691,-4.874,412400,16
7m3fDut2mWwaPDQHl2gbU6,Amistades de Tierra Adentro,Almafuerte,Rock,heavy-metal,Energetic;Dark,workout,158.696,0.289,0.978,0.319,1.6e-05,0.0,0.117,0.0859,-4.042,197000,24
7cawZykaoTUyaRqZLclrts,Otra Mujer,2 minutos,Rock,punk-rock,Energetic;Motivated,workout,126.578,0.412,0.96,0.511,0.000603,0.0,0.11,0.446,-3.307,107053,35
3vzZ5uyQEYk7ai75ltQom5,O Leão E A Igreja - Ao Vivo,Preto no Branco;Nívea Soares,R&B,gospel,Dark,commute;driving,128.032,0.557,0.608,0.362,0.279,0.0,0.0322,0.137,-5.799,267170,38
7b8LnYkdkK7BlLptuGmSvO,Up on the Roof,The Drifters,Rock,rockabilly,Chill,commute;cooking,123.335,0.673,0.483,0.888,0.452,6.49e-06,0.0298,0.353,-11.485,155973,28
4twICqafR4E6Aw9pesF292,Necesito Tu Amor,Charly García,Rock,punk-rock,Energetic,driving,103.029,0.604,0.802,0.473,0.0116,0.000304,0.0344,0.0713,-7.561,216186,40
6VD1AgKVmpXSExxnCm8PJp,感激我遇見 - 劇場版,Ekin Cheng,Pop,cantopop,Romantic;Chill;Nostalgic,commute;cooking,73.068,0.546,0.522,0.458,0.662,0.0,0.031,0.193,-7.338,270213,24
38OuAEtETQMXayoC18tLKe,Heaven Is a Place On Earth,Belinda Carlisle,Pop,synth-pop,Happy;Energetic;Motivated,workout,122.861,0.634,0.89,0.829,0.00499,9.64e-06,0.0331,0.0662,-6.498,245720,50
4P21xFk0dC13qyIVn99kVB,Out of the Body,Pestilence,Rock,death-metal,Energetic;Dark,workout,102.807,0.318,0.985,0.316,2.36e-06,0.308,0.0943,0.135,-6.849,279106,21
0mHT1OoC481dAWaaMqlrx5,Tes yeux noirs,Indochine,Pop,synth-pop,Happy;Energetic;Motivated,workout,136.652,0.584,0.89,0.806,0.022,5.32e-05,0.0387,0.274,-3.904,264973,24
3JpzqRcjxif901JZKAPLn6,Mos 6581,Carbon Based Lifeforms,Chill,ambient,Sad;Chill,studying;commute,90.002,0.541,0.421,0.154,0.773,0.749,0.0337,0.118,-11.792,440000,40
56TXkBMhaHhmqNq1M30qlE,Forget About It (feat. Sunny Malton),Sidhu Moose Wala;Sunny Malton,Hip-Hop,hip-hop,Happy;Energetic;Motivated,party,93.064,0.794,0.884,0.716,0.0634,0.0,0.179,0.319,-5.931,222312,58
07ytn0V4bioPfpAZ1Cyntj,No Vuelvo (feat. Ken-Y),Víctor Manuelle;Ken-Y,Latin,salsa,Happy,commute;cooking;driving,182.055,0.61,0.674,0.786,0.749,0.0,0.0641,0.211,-5.29,246680,28
6A6mDExVoAEJmc5JyVSQeK,"Life of Pazham (From ""Thiruchitrambalam"")",Anirudh Ravichander,Hip-Hop,hip-hop,Happy,commute;cooking;driving,174.974,0.503,0.665,0.597,0.124,0.000155,0.0801,0.175,-6.302,234514,72
6cdiviyVL3tFYE1eDcmUzL,Gumaan,Young Stunners;Talha Anjum;Talhah Yunus,Hip-Hop,hip-hop,Romantic,commute;cooking,77.502,0.716,0.542,0.571,0.358,0.0,0.304,0.106,-6.195,260173,61
2KJUr9U6a3balnh1W7hDwZ,Issa Jatt,Sidhu Moose Wala;Sunny Malton,Hip-Hop,hip-hop,Happy,commute;cooking,83.996,0.847,0.583,0.837,0.12,0.0,0.411,0.555,-8.631,232000,59
7CoMBpPTwQi2wPT0U0Nr9b,State Lines,Novo Amor,Chill,ambient,Sad;Calm;Chill,studying,137.474,0.509,0.31,0.151,0.959,0.229,0.0313,0.0963,-10.623,208653,73
0KRqq8sfdjFLOfxYqBZmqA,Ocean Moods,Tony O'Connor,Chill,new-age,Sad;Calm,studying;sleep,92.369,0.255,0.172,0.129,0.939,0.847,0.0349,0.317,-15.741,433880,23
5L97hj2bkpg7QRn8KWVbHm,Eight Minuets K.315g - orch. Erik Smith: No. 7 in A,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Classical,classical,Calm,studying;sleep,162.884,0.475,0.232,0.848,0.94,0.0077,0.0631,0.25,-15.271,93000,2
7bmAgiUc4W4bfyZRCc6lOh,私は最強 - ウタ from ONE PIECE FILM RED,Ado,Pop,j-pop,Happy;Energetic;Motivated,workout,95.954,0.574,0.858,0.658,0.205,0.0,0.0469,0.344,-2.911,257915,72
0tmqP8rMwztX48rwSiwnbC,Danger Zone,Radical Redemption;D-Sturb,EDM,hardstyle,Energetic;Dark,workout,155.121,0.471,0.959,0.219,0.0444,0.0,0.0911,0.151,-2.521,269419,20
1V1HYChw76Pm99UO345OUg,Beautiful World - 2010 Remaster,DEVO,Pop,synth-pop,Dark;Chill,commute;driving,149.649,0.649,0.524,0.394,0.139,4.67e-05,0.0268,0.118,-10.176,214586,29
3srQQxcIZO3PxtOJ83BmDM,Favorite,TroyBoi;Healthy Chill,EDM,electronic,Happy,commute;party;cooking;driving,146.996,0.833,0.639,0.653,0.0392,4.24e-05,0.0881,0.162,-3.825,164897,52
0A6yvUmWmoAOzHH0o1UdUj,Master/Slave,Portrayal of Guilt,Rock,black-metal,Energetic;Dark,workout;studying,152.979,0.184,0.984,0.0318,0.00352,0.646,0.194,0.719,-4.521,155318,19
4yJ0w4kj79TiKyg0klsxC6,Bregadão - Ao Vivo,Leo Santana,R&B,funk,Happy;Energetic;Motivated,workout;party,139.956,0.806,0.89,0.843,0.748,0.000169,0.129,0.94,-4.001,168618,46
47ksZ1E7i2q5ptirD0E86H,Eu Tô de Miliduka,Mc Kadu;MC Cebezinho;Mc Kanhoto;MC GP;Dj Victor,R&B,funk,Romantic;Chill;Nostalgic,commute;cooking,173.942,0.662,0.477,0.449,0.709,0.0,0.523,0.0979,-7.218,281379,41
027A615jcOJgvezFn8kok4,Boys - Pink Panda Remix,Lizzo;Pink Panda,Hip-Hop,hip-hop,Happy;Energetic;Motivated,workout;party,126.008,0.853,0.938,0.848,0.0369,0.00113,0.0955,0.545,-4.908,143095,0
6Grw9OtoslF9JrDJ6pgsQG,GIRL ON TV,chloe moriondo,Pop,indie-pop,Happy;Energetic;Motivated,driving,90.959,0.582,0.829,0.716,0.0522,0.0,0.193,0.264,-3.517,191733,0
4woTEX1wYOTGDqNXuavlRC,Superman,Eminem;Dina Rae,Hip-Hop,hip-hop,Energetic;Motivated,workout;party;driving,130.027,0.802,0.755,0.58,0.0215,0.0,0.0564,0.295,-3.138,350320,86
6ULjJomtdRstnT9BPMAf9d,Swad Kutde,The Landers,Hip-Hop,hip-hop,Happy,commute;cooking;driving,90.171,0.853,0.511,0.795,0.188,0.0,0.422,0.223,-6.451,120000,58
6j7VqKlzbPrqCC1H9llqLc,Move Your Body - DJ David Dee's Director's Cut Radio Edit,Marshall Jefferson;Curtis McClain;Director's Cut;DJ David Dee,EDM,chicago-house,Happy;Energetic;Motivated,workout;party,125.009,0.737,0.871,0.832,0.0125,0.0181,0.0409,0.322,-8.151,239214,8
02SUmnmo7k7QzHckv0iPCV,"Tosca, SC 69 / Act 3: ""E lucevan le stelle""","Giacomo Puccini;Luciano Pavarotti;Orchestra of the Royal Opera House, Covent Garden;Sir Edward Downes",Classical,opera,Sad;Calm,studying;sleep,65.813,0.125,0.0926,0.0396,0.981,0.152,0.0394,0.0967,-17.138,174000,23
3DMVcsRpSRRQ6uXLofjDmS,"Il Trovatore / Act 2: ""Vedi! le fosche notturne spoglie"" (Anvil Chorus)","Giuseppe Verdi;Chorus of the Royal Opera House, Covent Garden;Orchestra of the Royal Opera House, Covent Garden;Sir Colin Davis",Classical,opera,Calm;Nostalgic,studying;sleep,146.983,0.424,0.145,0.511,0.938,0.0028,0.0499,0.809,-21.005,153333,20
4lADaIG68wwDcYeSDRy86i,Tudo por Você,Cristina Mel,R&B,gospel,Dark;Chill,commute;driving,131.941,0.48,0.585,0.389,0.366,0.0,0.0324,0.176,-4.925,275253,38
2zlpPaYrmjkJavxPBIFmJq,I'll Be Home for Christmas,Connie Francis,R&B,r-n-b,Sad;Calm,studying;sleep,84.017,0.248,0.218,0.202,0.8,9.49e-05,0.0325,0.176,-9.347,206440,0
6qFJBjIf3d0XsmpEFmZez9,The Earth Prelude,Ludovico Einaudi,Chill,ambient,Sad;Calm,studying;sleep,80.491,0.221,0.0319,0.043,0.989,0.943,0.0417,0.0674,-20.259,301573,52
6EssH5OqUBgu7YT4RKCo7d,Saudade Doída,George Henrique & Rodrigo,Latin,sertanejo,Happy,commute;cooking;driving,109.871,0.654,0.667,0.602,0.366,0.0,0.0378,0.299,-4.636,195108,47
3b6jCDqWdQPPeNh7xxnaxl,Poi Solla,Yuvan Shankar Raja;Sadhana Sargam,Pop,k-pop,Happy,commute;party;cooking;driving,125.004,0.72,0.696,0.635,0.00907,0.000145,0.0341,0.186,-8.18,302986,49
1ZE6RSOimAB4hvzHOBkdHv,Least Ian Lie,Moneybagg Yo,Hip-Hop,hip-hop,Happy,commute;cooking;driving,135.917,0.896,0.517,0.816,0.112,0.0,0.389,0.117,-7.834,106379,0
5e8yGIFZEt73yKPMLiKHKo,Marlboro,Prince of Falls;Foreign Heat,R&B,soul,Sad;Calm,commute,133.985,0.777,0.311,0.221,0.0505,6.2e-05,0.102,0.0847,-12.205,220682,57
4nushtVyhmJXKMiHWA0NLH,INSECTS,LIL DUSTY G,Rock,emo,Calm;Romantic;Chill,commute,170.031,0.582,0.397,0.531,0.379,0.0,0.0453,0.0759,-10.582,158346,57
6GBYT0dqkba3xaXS5BkPKE,The Greatest Gift,Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,Classical,opera,Sad;Calm;Chill,studying;commute,71.818,0.399,0.366,0.259,0.739,4.72e-06,0.0277,0.115,-8.247,241840,0
4Am7HvT1CHDBH5bIdat8Ll,Hasta Abajo,Don Omar,Hip-Hop,hip-hop,Happy;Energetic;Motivated,party,89.966,0.759,0.885,0.673,0.351,3.68e-05,0.0636,0.468,-4.516,233720,1
35kEnfVW2j1OERw8W3Fxtl,This Old Feeling,The Go-Go's,Pop,j-pop,Happy;Energetic;Motivated,workout,140.251,0.43,0.883,0.69,0.00346,0.00502,0.0616,0.137,-8.881,186400,0
1eKf1hCEVQbRDsOIrY0U3M,Haitian Scarface,Kodak Black,Hip-Hop,hip-hop,Sad;Chill,commute,107.253,0.569,0.459,0.0649,0.0648,0.0,0.355,0.168,-6.354,145245,8
5KETurI5XERQLOjWIlvhzF,Careless Gal,Mavado,EDM,j-dance,Happy;Energetic;Motivated,party,101.685,0.779,0.858,0.876,0.0175,0.0,0.315,0.0409,-5.163,172872,24
3nPys89cqHodJdD4AokccL,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 7. Variation VI",Wolfgang Amadeus Mozart;Danielle Laval,Classical,classical,Calm;Nostalgic,studying;sleep,162.227,0.359,0.0423,0.553,0.994,0.905,0.0427,0.11,-23.299,53600,19
5TGCLU2l5cXw8VYPjkxJr5,Iemanjá Rainha do Mar / Beira-Mar,Maria Bethânia,Latin,mpb,Calm,commute;cooking,93.02,0.817,0.422,0.758,0.345,0.0,0.118,0.13,-11.819,218746,40
2F0XzNxOXO6uzMyIYlC0EG,amour – piano,Jean-Michel Blais,Chill,ambient,Sad;Calm,studying;sleep,129.317,0.332,0.101,0.185,0.985,0.947,0.0406,0.107,-23.391,305880,50
3WLubatGVRtuQo0AI7qIQD,慢冷,Ricky Hsiao,Pop,mandopop,Sad;Calm;Chill,studying,86.384,0.289,0.328,0.258,0.883,0.0,0.0342,0.121,-7.991,305028,0
4zA4VYiM01ClfpT5a47CAh,Pamplemousse,Flavien Berger,Pop,synth-pop,Sad;Calm;Nostalgic,studying;sleep,125.94,0.722,0.168,0.34,0.892,0.66,0.0398,0.116,-16.505,275213,44
4eGAu3y6FULGfM8nlgQWop,Love,Regain,EDM,hardstyle,Energetic;Dark,workout,154.922,0.643,0.927,0.387,0.0221,0.102,0.269,0.225,-1.843,195291,20
3bR98Buoiaj4BjccBzUpMM,Fueron Tres Años (with Jorge Falcón),Héctor Varela;Jorge Falcón,Latin,tango,Romantic;Chill,studying;commute;cooking,126.744,0.633,0.407,0.744,0.795,3.98e-06,0.0423,0.302,-10.004,207533,18
6DuaTV6KEGZCPxHyYWV1cp,Voglio restare cosi,Andrea Bocelli,Classical,opera,Sad;Calm,studying;sleep,77.015,0.319,0.257,0.063,0.786,0.713,0.0328,0.109,-13.782,232630,26
7KvE65H6MbRziDT1ASLgzf,Nochero Soy - Instrumental,Osvaldo Pugliese,Latin,tango,Calm;Nostalgic,studying;sleep,118.616,0.586,0.297,0.558,0.807,0.27,0.0557,0.181,-11.311,212373,18
4pspYVQGFHLPEFgQPD1J7e,WANNABE,ITZY,Pop,k-pop,Energetic;Motivated,workout;party,122.035,0.809,0.911,0.64,0.00795,0.000179,0.0617,0.181,-4.41,191242,74
627GAlNjgw3o4EsOaAsIYm,白色風車,Jay Chou,Pop,mandopop,Dark,commute;driving,141.991,0.536,0.613,0.252,0.297,0.0,0.0247,0.147,-5.791,270586,50
0nugjX0LONqLoPUXQUgeum,20GB - Live,my little airport,Pop,cantopop,Sad;Calm;Chill;Nostalgic,studying;commute,132.704,0.531,0.36,0.306,0.732,2.03e-05,0.0512,0.696,-13.015,180293,30
2c8gg7h8uHxx08A441IDYi,Let the Waves Wash Over Me (Prelude),Project AER;v i v,Chill,ambient,Sad;Calm,studying;sleep,115.967,0.629,0.135,0.0378,0.819,0.923,0.0338,0.0784,-22.358,164999,6
2y6jrNLONfSqjacoyXfcCe,ANOTHER STARTING LINE,Hi-STANDARD,Rock,j-rock,Happy;Energetic;Motivated,workout,150.041,0.524,0.969,0.804,0.000502,8.66e-05,0.0403,0.0707,-3.364,246706,34
36w3SAzuKQzSY7kBIzuj1s,Light Up,Helen Jane Long,Chill,new-age,Sad;Calm,studying;sleep,54.362,0.24,0.271,0.197,0.96,0.876,0.0369,0.0882,-14.398,149546,19
0WSa1sucoNRcEeULlZVQXj,Can You Feel My Heart,Bring Me The Horizon,Rock,metal,Energetic;Dark,workout,170.527,0.15,0.859,0.354,0.00201,0.194,0.0595,0.387,-2.827,228146,81
1YQWosTIljIvxAgHWTp7KP,Take Five,The Dave Brubeck Quartet,Jazz,jazz,Calm;Nostalgic,studying;sleep,174.322,0.454,0.26,0.598,0.539,0.00078,0.0401,0.0675,-13.193,324133,66
3KaX86jyLGPWbF3pK64bng,Sur,Anibal Troilo y su orquesta;Edmundo Rivero,Latin,tango,Romantic;Chill;Nostalgic,studying;commute;cooking,52.446,0.347,0.402,0.421,0.966,0.0102,0.131,0.287,-7.059,209106,15
1MGvSryQcSR7zsNG4lQOjN,Lil Bunty,KR$NA,Hip-Hop,hip-hop,Energetic;Motivated,workout;party;driving,110.05,0.869,0.826,0.503,0.211,0.0,0.333,0.0696,-4.186,192000,59
1dfsPqH09vnzUWEOsN98Ex,28 Reasons,SEULGI,Pop,k-pop,Dark,commute;party;cooking;driving,121.995,0.766,0.651,0.488,0.211,2.51e-06,0.0952,0.144,-3.546,189413,78
1sbkhLUWk5obKUneFjFGTr,Somewhere,Il Divo,Classical,opera,Sad;Chill,studying;commute,79.782,0.199,0.415,0.0817,0.611,0.00253,0.0375,0.121,-8.844,210600,19
5XGwsxbKiFrhdp5pZnDCcl,"Les fêtes d'Hébé, RCT 41, Prologue Scene 4: Air pour les thessaliens et thessaliennes",Jean-Philippe Rameau;Orfeo Orchestra;Gyorgy Vashegyi,Classical,opera,Calm;Nostalgic,studying;sleep,98.829,0.342,0.0338,0.428,0.85,1.39e-06,0.042,0.158,-26.714,76053,24
